"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2011","1,155.0","1,201.5","1,220.9","1,151.1","14.73M","-4.49%"
"03/01/2011","1,209.2","1,201.5","1,232.5","1,201.5","6.70M","-1.89%"
"02/28/2011","1,232.5","1,282.9","1,282.9","1,232.5","6.29M","-3.93%"
"02/25/2011","1,282.9","1,240.2","1,282.9","1,240.2","1.28M","3.44%"
"02/24/2011","1,240.2","1,271.2","1,271.2","1,217.0","7.35M","-2.74%"
"02/23/2011","1,275.1","1,282.9","1,313.9","1,275.1","3.97M","-0.60%"
"02/22/2011","1,282.9","1,271.2","1,298.4","1,271.2","12.86M","-4.06%"
"02/21/2011","1,337.1","1,391.4","1,391.4","1,337.1","5.63M","-4.96%"
"02/18/2011","1,406.9","1,418.5","1,430.2","1,403.0","5.39M","-0.55%"
"02/17/2011","1,414.6","1,395.3","1,414.6","1,395.3","9.06M","-1.08%"
"02/16/2011","1,430.2","1,453.4","1,453.4","1,430.2","3.18M","-1.07%"
"02/15/2011","1,445.7","1,449.5","1,468.9","1,430.2","7.53M","-1.84%"
"02/14/2011","1,472.8","1,499.9","1,499.9","1,472.8","5.20M","-1.81%"
"02/11/2011","1,499.9","1,511.5","1,511.5","1,484.4","1.50M","-0.51%"
"02/10/2011","1,507.7","1,523.2","1,523.2","1,503.8","4.89M","-0.26%"
"02/09/2011","1,511.5","1,534.8","1,542.5","1,503.8","8.31M","-0.51%"
"02/08/2011","1,519.3","1,503.8","1,534.8","1,476.7","9.16M","1.29%"
"01/28/2011","1,499.9","1,492.2","1,499.9","1,484.4","7.87M","0.00%"
"01/27/2011","1,499.9","1,468.9","1,499.9","1,465.0","9.09M","2.65%"
"01/26/2011","1,461.2","1,449.5","1,461.2","1,449.5","4.00M","0.53%"
"01/25/2011","1,453.4","1,449.5","1,457.3","1,449.5","4.63M","-1.32%"
"01/24/2011","1,472.8","1,492.2","1,492.2","1,461.2","2.36M","-1.04%"
"01/21/2011","1,488.3","1,492.2","1,492.2","1,480.5","6.42M","-0.26%"
"01/20/2011","1,492.2","1,461.2","1,507.7","1,461.2","7.68M","0.00%"
"01/19/2011","1,492.2","1,453.4","1,503.8","1,453.4","9.72M","2.94%"
"01/18/2011","1,449.5","1,453.4","1,461.2","1,445.7","5.94M","0.27%"
"01/17/2011","1,445.7","1,453.4","1,472.8","1,441.8","5.46M","0.54%"
"01/14/2011","1,437.9","1,437.9","1,437.9","1,426.3","6.16M","0.00%"
"01/13/2011","1,437.9","1,437.9","1,437.9","1,430.2","5.62M","0.54%"
"01/12/2011","1,430.2","1,445.7","1,445.7","1,426.3","2.49M","-0.54%"
"01/11/2011","1,437.9","1,434.0","1,449.5","1,426.3","3.26M","-1.07%"
"01/10/2011","1,453.4","1,461.2","1,461.2","1,441.8","3.29M","-0.53%"
"01/07/2011","1,461.2","1,468.9","1,468.9","1,434.0","2.38M","1.34%"
"01/06/2011","1,441.8","1,453.4","1,457.3","1,430.2","3.50M","-1.06%"
"01/05/2011","1,457.3","1,492.2","1,492.2","1,457.3","3.58M","-2.34%"
"01/04/2011","1,492.2","1,499.9","1,503.8","1,488.3","2.86M","-0.52%"
"12/31/2010","1,499.9","1,484.4","1,499.9","1,476.7","4.90M","0.00%"
"12/30/2010","1,499.9","1,484.4","1,499.9","1,484.4","6.74M","0.00%"
"12/29/2010","1,499.9","1,507.7","1,507.7","1,492.2","4.12M","-0.26%"
"12/28/2010","1,503.8","1,484.4","1,503.8","1,484.4","4.14M","-0.26%"
"12/27/2010","1,507.7","1,507.7","1,507.7","1,476.7","3.46M","0.00%"
"12/24/2010","1,507.7","1,484.4","1,507.7","1,472.8","6.45M","-0.26%"
"12/23/2010","1,511.5","1,472.8","1,511.5","1,472.8","7.31M","-0.26%"
"12/22/2010","1,515.4","1,530.9","1,530.9","1,507.7","8.44M","-0.26%"
"12/21/2010","1,519.3","1,472.8","1,519.3","1,472.8","8.55M","0.51%"
"12/20/2010","1,511.5","1,496.0","1,515.4","1,496.0","4.62M","-0.26%"
"12/17/2010","1,515.4","1,511.5","1,515.4","1,496.0","9.55M","0.26%"
"12/16/2010","1,511.5","1,472.8","1,511.5","1,472.8","8.08M","-0.51%"
"12/15/2010","1,519.3","1,530.9","1,530.9","1,499.9","6.42M","-0.76%"
"12/14/2010","1,530.9","1,511.5","1,530.9","1,476.7","7.95M","-0.25%"
"12/13/2010","1,534.8","1,530.9","1,538.7","1,519.3","14.28M","3.94%"
"12/10/2010","1,476.7","1,434.0","1,476.7","1,422.4","7.00M","3.81%"
"12/09/2010","1,422.4","1,414.6","1,434.0","1,375.9","4.69M","3.09%"
"12/08/2010","1,379.8","1,422.4","1,453.4","1,379.8","4.03M","-3.00%"
"12/07/2010","1,422.4","1,453.4","1,461.2","1,422.4","8.05M","-3.42%"
"12/06/2010","1,472.8","1,496.0","1,496.0","1,472.8","6.23M","-1.30%"
"12/03/2010","1,492.2","1,496.0","1,511.5","1,488.3","6.20M","-0.26%"
"12/02/2010","1,496.0","1,453.4","1,496.0","1,453.4","7.55M","0.52%"
"12/01/2010","1,488.3","1,492.2","1,492.2","1,484.4","5.65M","1.32%"
"11/30/2010","1,468.9","1,472.6","1,487.3","1,465.2","9.70M","-0.25%"
"11/29/2010","1,472.6","1,387.9","1,472.6","1,387.9","7.47M","4.17%"
"11/26/2010","1,413.7","1,432.1","1,432.1","1,410.0","2.65M","-0.52%"
"11/25/2010","1,421.1","1,428.4","1,428.4","1,417.4","4.08M","0.26%"
"11/24/2010","1,417.4","1,410.0","1,417.4","1,380.6","4.18M","0.52%"
"11/23/2010","1,410.0","1,387.9","1,410.0","1,376.9","7.23M","2.41%"
"11/22/2010","1,376.9","1,395.3","1,395.3","1,354.8","5.47M","0.81%"
"11/19/2010","1,365.8","1,399.0","1,399.0","1,351.1","5.03M","0.00%"
"11/18/2010","1,365.8","1,303.2","1,380.6","1,303.2","5.10M","1.64%"
"11/17/2010","1,343.7","1,373.2","1,380.6","1,343.7","4.48M","-2.41%"
"11/16/2010","1,376.9","1,406.3","1,406.3","1,369.5","3.18M","-1.06%"
"11/15/2010","1,391.6","1,365.8","1,395.3","1,365.8","4.25M","-0.26%"
"11/12/2010","1,395.3","1,399.0","1,399.0","1,347.4","5.12M","-0.26%"
"11/11/2010","1,399.0","1,432.1","1,432.1","1,399.0","4.18M","-2.31%"
"11/10/2010","1,432.1","1,432.1","1,435.8","1,413.7","4.27M","0.00%"
"11/09/2010","1,432.1","1,435.8","1,435.8","1,421.1","3.20M","-1.52%"
"11/08/2010","1,454.2","1,465.2","1,465.2","1,454.2","3.66M","-0.75%"
"11/05/2010","1,465.2","1,446.8","1,472.6","1,439.5","8.05M","1.53%"
"11/04/2010","1,443.1","1,457.9","1,457.9","1,435.8","1.33M","-0.51%"
"11/03/2010","1,450.5","1,439.5","1,454.2","1,432.1","3.74M","0.51%"
"11/02/2010","1,443.1","1,424.7","1,443.1","1,424.7","1.92M","0.00%"
"11/01/2010","1,443.1","1,443.1","1,446.8","1,421.1","2.52M","0.00%"
"10/29/2010","1,443.1","1,443.1","1,443.1","1,435.8","3.89M","0.26%"
"10/28/2010","1,439.5","1,435.8","1,443.1","1,432.1","3.02M","0.00%"
"10/27/2010","1,439.5","1,432.1","1,454.2","1,432.1","4.64M","-0.76%"
"10/26/2010","1,450.5","1,435.8","1,465.2","1,435.8","3.44M","0.25%"
"10/25/2010","1,446.8","1,450.5","1,450.5","1,424.7","3.26M","0.77%"
"10/22/2010","1,435.8","1,435.8","1,435.8","1,402.6","4.38M","1.30%"
"10/21/2010","1,417.4","1,421.1","1,428.4","1,402.6","4.30M","0.79%"
"10/20/2010","1,406.3","1,417.4","1,417.4","1,402.6","7.05M","-1.80%"
"10/19/2010","1,432.1","1,446.8","1,446.8","1,421.1","6.86M","-0.26%"
"10/18/2010","1,435.8","1,424.7","1,446.8","1,424.7","7.51M","0.00%"
"10/15/2010","1,435.8","1,406.3","1,435.8","1,406.3","11.86M","0.26%"
"10/14/2010","1,432.1","1,461.5","1,465.2","1,432.1","9.48M","-0.26%"
"10/13/2010","1,435.8","1,435.8","1,435.8","1,424.7","7.36M","0.00%"
"10/12/2010","1,435.8","1,439.5","1,446.8","1,428.4","6.20M","-2.26%"
"10/11/2010","1,468.9","1,439.5","1,468.9","1,439.5","4.46M","0.76%"
"10/08/2010","1,457.9","1,461.5","1,465.2","1,457.9","5.11M","-0.25%"
"10/07/2010","1,461.5","1,439.5","1,468.9","1,439.5","6.10M","-0.25%"
"10/06/2010","1,465.2","1,454.2","1,472.6","1,454.2","11.12M","0.76%"
"10/05/2010","1,454.2","1,428.4","1,454.2","1,380.6","11.11M","1.80%"
"10/04/2010","1,428.4","1,428.4","1,428.4","1,399.0","8.69M","0.52%"
"10/01/2010","1,421.1","1,399.0","1,428.4","1,399.0","1.61M","0.26%"
"09/30/2010","1,417.4","1,421.1","1,421.1","1,413.7","5.77M","-0.26%"
"09/29/2010","1,421.1","1,428.4","1,428.4","1,417.4","6.98M","0.00%"
"09/28/2010","1,421.1","1,421.1","1,432.1","1,417.4","8.23M","0.52%"
"09/27/2010","1,413.7","1,428.4","1,428.4","1,413.7","3.14M","-0.52%"
"09/24/2010","1,421.1","1,435.8","1,435.8","1,417.4","6.32M","0.00%"
"09/23/2010","1,421.1","1,410.0","1,424.7","1,410.0","10.20M","0.00%"
"09/22/2010","1,421.1","1,410.0","1,432.1","1,410.0","5.09M","1.31%"
"09/21/2010","1,402.6","1,435.8","1,454.2","1,402.6","8.16M","-4.51%"
"09/20/2010","1,468.9","1,491.0","1,491.0","1,457.9","5.66M","-0.25%"
"09/17/2010","1,472.6","1,395.3","1,472.6","1,384.2","11.96M","4.99%"
"09/16/2010","1,402.6","1,376.9","1,406.3","1,376.9","3.52M","0.53%"
"09/15/2010","1,395.3","1,384.2","1,395.3","1,380.6","4.71M","0.53%"
"09/14/2010","1,387.9","1,384.2","1,413.7","1,384.2","6.37M","0.00%"
"09/13/2010","1,387.9","1,343.7","1,410.0","1,343.7","3.13M","0.27%"
"09/10/2010","1,384.2","1,435.8","1,435.8","1,384.2","4.94M","-3.59%"
"09/09/2010","1,435.8","1,472.6","1,472.6","1,421.1","6.09M","0.26%"
"09/08/2010","1,432.1","1,384.2","1,432.1","1,384.2","5.57M","0.78%"
"09/07/2010","1,421.1","1,446.8","1,472.6","1,417.4","8.20M","-3.74%"
"09/06/2010","1,476.3","1,476.3","1,542.5","1,468.9","10.68M","0.25%"
"09/01/2010","1,472.6","1,435.8","1,476.3","1,413.7","14.36M","3.90%"
"08/31/2010","1,417.4","1,391.6","1,417.4","1,362.1","17.67M","4.90%"
"08/30/2010","1,351.1","1,332.7","1,351.1","1,329.0","10.80M","4.86%"
"08/27/2010","1,288.5","1,251.7","1,329.0","1,251.7","8.03M","0.00%"
"08/26/2010","1,288.5","1,288.5","1,288.5","1,259.1","8.42M","2.64%"
"08/25/2010","1,255.4","1,273.8","1,284.8","1,251.7","7.23M","-2.85%"
"08/24/2010","1,292.2","1,310.6","1,321.7","1,284.8","9.38M","-2.77%"
"08/23/2010","1,329.0","1,325.3","1,329.0","1,310.6","6.61M","0.28%"
"08/20/2010","1,325.3","1,284.8","1,325.3","1,270.1","3.82M","3.15%"
"08/19/2010","1,284.8","1,273.8","1,292.2","1,266.4","4.02M","-0.29%"
"08/18/2010","1,288.5","1,292.2","1,292.2","1,284.8","8.04M","-0.85%"
"08/17/2010","1,299.6","1,314.3","1,318.0","1,288.5","5.12M","-1.12%"
"08/16/2010","1,314.3","1,259.1","1,314.3","1,259.1","8.13M","5.00%"
"08/13/2010","1,251.7","1,222.3","1,251.7","1,189.1","11.55M","2.41%"
"08/12/2010","1,222.3","1,266.4","1,266.4","1,222.3","13.11M","-4.60%"
"08/11/2010","1,281.2","1,318.0","1,318.0","1,281.2","10.34M","-0.85%"
"08/10/2010","1,292.2","1,321.7","1,321.7","1,270.1","10.82M","-3.04%"
"08/09/2010","1,332.7","1,354.8","1,354.8","1,318.0","8.21M","-2.16%"
"08/06/2010","1,362.1","1,336.4","1,362.1","1,321.7","6.75M","1.93%"
"08/05/2010","1,336.4","1,347.4","1,362.1","1,336.4","3.08M","-1.36%"
"08/04/2010","1,354.8","1,340.1","1,354.8","1,332.7","9.18M","1.10%"
"08/03/2010","1,340.1","1,325.3","1,365.8","1,325.3","10.71M","1.68%"
"08/02/2010","1,318.0","1,318.0","1,321.7","1,310.6","5.66M","0.00%"
"07/30/2010","1,318.0","1,336.4","1,336.4","1,310.6","9.31M","1.13%"
"07/29/2010","1,303.2","1,310.6","1,347.4","1,303.2","10.02M","-3.54%"
"07/28/2010","1,351.1","1,376.9","1,380.6","1,347.4","6.77M","-1.87%"
"07/27/2010","1,376.9","1,395.3","1,395.3","1,373.2","10.12M","-1.32%"
"07/26/2010","1,395.3","1,373.2","1,399.0","1,373.2","3.53M","-0.26%"
"07/23/2010","1,399.0","1,406.3","1,406.3","1,399.0","5.52M","-0.52%"
"07/22/2010","1,406.3","1,417.4","1,417.4","1,406.3","2.44M","-0.78%"
"07/21/2010","1,417.4","1,410.0","1,421.1","1,410.0","4.11M","-1.03%"
"07/20/2010","1,432.1","1,435.8","1,435.8","1,424.7","3.54M","-0.26%"
"07/19/2010","1,435.8","1,417.4","1,435.8","1,417.4","4.87M","0.00%"
"07/16/2010","1,435.8","1,450.5","1,450.5","1,435.8","3.76M","0.00%"
"07/15/2010","1,435.8","1,439.5","1,457.9","1,435.8","3.77M","-0.51%"
"07/14/2010","1,443.1","1,472.6","1,472.6","1,443.1","5.81M","-2.00%"
"07/13/2010","1,472.6","1,439.5","1,487.3","1,432.1","7.61M","3.09%"
"07/12/2010","1,428.4","1,428.4","1,432.1","1,421.1","5.76M","0.00%"
"07/09/2010","1,428.4","1,439.5","1,439.5","1,417.4","5.61M","0.00%"
"07/08/2010","1,428.4","1,454.2","1,461.5","1,428.4","3.43M","-1.02%"
"07/07/2010","1,443.1","1,472.6","1,480.0","1,443.1","2.56M","-2.00%"
"07/06/2010","1,472.6","1,509.4","1,509.4","1,472.6","4.54M","-2.44%"
"07/05/2010","1,509.4","1,491.0","1,509.4","1,491.0","5.82M","1.23%"
"07/02/2010","1,491.0","1,509.4","1,509.4","1,487.3","8.03M","-0.74%"
"07/01/2010","1,502.0","1,527.8","1,527.8","1,502.0","1.53M","-1.69%"
"06/30/2010","1,527.8","1,498.4","1,527.8","1,498.4","4.17M","0.48%"
"06/29/2010","1,520.5","1,531.5","1,531.5","1,520.5","6.05M","0.73%"
"06/28/2010","1,509.4","1,509.4","1,520.5","1,509.4","3.96M","-0.49%"
"06/25/2010","1,516.8","1,524.1","1,527.8","1,516.8","5.25M","-0.48%"
"06/24/2010","1,524.1","1,527.8","1,531.5","1,520.5","5.14M","-0.24%"
"06/23/2010","1,527.8","1,524.1","1,527.8","1,520.5","1.94M","0.24%"
"06/22/2010","1,524.1","1,516.8","1,527.8","1,516.8","5.57M","0.24%"
"06/21/2010","1,520.5","1,527.8","1,527.8","1,516.8","5.37M","-0.24%"
"06/18/2010","1,524.1","1,524.1","1,527.8","1,509.4","11.61M","0.00%"
"06/17/2010","1,524.1","1,524.1","1,527.8","1,516.8","5.30M","-0.48%"
"06/16/2010","1,531.5","1,538.9","1,542.5","1,531.5","4.96M","-0.48%"
"06/15/2010","1,538.9","1,538.9","1,538.9","1,527.8","5.93M","0.48%"
"06/14/2010","1,531.5","1,531.5","1,535.2","1,527.8","3.43M","0.24%"
"06/11/2010","1,527.8","1,546.2","1,546.2","1,527.8","1.88M","0.00%"
"06/10/2010","1,527.8","1,491.0","1,527.8","1,491.0","2.60M","0.97%"
"06/09/2010","1,513.1","1,513.1","1,538.9","1,513.1","6.06M","-0.48%"
"06/08/2010","1,520.5","1,527.8","1,531.5","1,509.4","5.68M","-1.20%"
"06/07/2010","1,538.9","1,483.6","1,538.9","1,483.6","7.25M","-0.48%"
"06/04/2010","1,546.2","1,527.8","1,553.6","1,527.8","3.51M","0.00%"
"06/03/2010","1,546.2","1,583.0","1,583.0","1,546.2","7.04M","0.00%"
"06/02/2010","1,546.2","1,546.2","1,549.9","1,542.5","5.92M","0.00%"
"06/01/2010","1,546.2","1,513.1","1,553.6","1,513.1","3.10M","0.24%"
"05/31/2010","1,542.5","1,546.2","1,553.6","1,535.2","5.73M","-0.24%"
"05/28/2010","1,546.2","1,564.6","1,564.6","1,480.0","6.12M","2.94%"
"05/27/2010","1,502.0","1,502.0","1,505.7","1,491.0","6.37M","0.00%"
"05/26/2010","1,502.0","1,491.0","1,502.0","1,472.6","4.36M","3.29%"
"05/25/2010","1,454.2","1,480.0","1,494.7","1,454.2","10.41M","-2.47%"
"05/24/2010","1,491.0","1,527.8","1,527.8","1,487.3","7.19M","0.00%"
"05/21/2010","1,491.0","1,491.0","1,546.2","1,487.3","8.00M","-4.71%"
"05/20/2010","1,564.6","1,491.0","1,564.6","1,491.0","5.45M","4.42%"
"05/19/2010","1,498.4","1,516.8","1,527.8","1,494.7","9.74M","-3.33%"
"05/18/2010","1,549.9","1,546.2","1,564.6","1,546.2","4.74M","-0.94%"
"05/17/2010","1,564.6","1,619.9","1,619.9","1,564.6","5.35M","-3.41%"
"05/14/2010","1,619.9","1,638.3","1,645.6","1,619.9","3.54M","0.00%"
"05/13/2010","1,619.9","1,619.9","1,634.6","1,612.5","4.86M","0.23%"
"05/12/2010","1,616.2","1,619.9","1,627.2","1,608.8","7.67M","-2.23%"
"05/11/2010","1,653.0","1,656.7","1,675.1","1,653.0","6.52M","0.00%"
"05/10/2010","1,653.0","1,667.7","1,667.7","1,649.3","13.94M","-1.10%"
"05/07/2010","1,671.4","1,689.8","1,693.5","1,660.3","12.01M","-2.37%"
"05/06/2010","1,711.9","1,700.8","1,719.3","1,697.2","10.60M","0.00%"
"05/05/2010","1,711.9","1,730.3","1,737.7","1,711.9","13.27M","-2.31%"
"05/04/2010","1,752.4","1,763.4","1,767.1","1,748.7","7.66M","-0.21%"
"04/29/2010","1,756.1","1,778.2","1,781.8","1,756.1","10.36M","-1.45%"
"04/28/2010","1,781.8","1,778.2","1,796.6","1,778.2","22.61M","0.21%"
"04/27/2010","1,778.2","1,778.2","1,778.2","1,767.1","42.51M","5.00%"
"04/26/2010","1,693.5","1,693.5","1,705.8","1,681.2","29.41M","0.73%"
"04/22/2010","1,681.2","1,656.7","1,693.5","1,644.4","23.76M","1.48%"
"04/21/2010","1,656.7","1,668.9","1,668.9","1,644.4","18.46M","0.00%"
"04/20/2010","1,656.7","1,668.9","1,668.9","1,644.4","8.52M","0.00%"
"04/19/2010","1,656.7","1,668.9","1,681.2","1,656.7","10.42M","0.00%"
"04/16/2010","1,656.7","1,668.9","1,668.9","1,656.7","9.45M","-0.74%"
"04/15/2010","1,668.9","1,656.7","1,668.9","1,644.4","18.23M","1.49%"
"04/14/2010","1,644.4","1,656.7","1,656.7","1,632.1","13.08M","0.00%"
"04/13/2010","1,644.4","1,644.4","1,656.7","1,644.4","19.30M","-0.74%"
"04/12/2010","1,656.7","1,668.9","1,668.9","1,644.4","12.58M","0.00%"
"04/09/2010","1,656.7","1,656.7","1,681.2","1,644.4","15.97M","0.00%"
"04/08/2010","1,656.7","1,656.7","1,668.9","1,644.4","13.38M","0.00%"
"04/07/2010","1,656.7","1,656.7","1,668.9","1,632.1","15.44M","0.75%"
"04/06/2010","1,644.4","1,668.9","1,681.2","1,644.4","28.54M","0.00%"
"04/05/2010","1,644.4","1,619.9","1,644.4","1,607.6","20.46M","3.08%"
"04/02/2010","1,595.3","1,583.0","1,595.3","1,558.5","14.10M","1.56%"
"04/01/2010","1,570.8","1,558.5","1,570.8","1,534.0","15.12M","2.40%"
"03/31/2010","1,534.0","1,558.5","1,558.5","1,534.0","18.49M","-1.57%"
"03/30/2010","1,558.5","1,570.8","1,583.0","1,558.5","9.72M","-0.78%"
"03/29/2010","1,570.8","1,583.0","1,595.3","1,558.5","6.01M","0.00%"
"03/26/2010","1,570.8","1,558.5","1,583.0","1,558.5","7.91M","0.79%"
"03/25/2010","1,558.5","1,583.0","1,583.0","1,546.2","13.37M","-2.31%"
"03/24/2010","1,595.3","1,619.9","1,619.9","1,570.8","12.93M","0.78%"
"03/23/2010","1,583.0","1,595.3","1,595.3","1,570.8","14.08M","-0.77%"
"03/22/2010","1,595.3","1,607.6","1,619.9","1,583.0","11.70M","-1.52%"
"03/19/2010","1,619.9","1,632.1","1,644.4","1,607.6","11.83M","-0.75%"
"03/18/2010","1,632.1","1,632.1","1,632.1","1,583.0","11.85M","2.31%"
"03/17/2010","1,595.3","1,644.4","1,644.4","1,595.3","21.72M","-2.26%"
"03/16/2010","1,632.1","1,668.9","1,668.9","1,632.1","18.64M","-2.92%"
"03/15/2010","1,681.2","1,693.5","1,705.8","1,681.2","15.84M","-0.72%"
"03/12/2010","1,693.5","1,705.8","1,705.8","1,681.2","19.84M","0.00%"
"03/11/2010","1,693.5","1,693.5","1,718.0","1,681.2","53.24M","2.99%"
"03/10/2010","1,644.4","1,619.9","1,644.4","1,607.6","17.73M","1.52%"
"03/09/2010","1,619.9","1,619.9","1,632.1","1,595.3","26.84M","0.00%"
"03/08/2010","1,619.9","1,607.6","1,619.9","1,583.0","14.33M","2.33%"
"03/05/2010","1,583.0","1,583.0","1,595.3","1,570.8","15.31M","0.78%"
"03/04/2010","1,570.8","1,595.3","1,607.6","1,570.8","22.10M","0.00%"
"03/03/2010","1,570.8","1,570.8","1,570.8","1,546.2","15.91M","1.59%"
"03/02/2010","1,546.2","1,509.4","1,570.8","1,509.4","17.51M","2.44%"
"03/01/2010","1,509.4","1,497.1","1,521.7","1,497.1","9.05M","1.65%"
"02/26/2010","1,484.9","1,509.4","1,521.7","1,484.9","14.38M","-1.63%"
"02/25/2010","1,509.4","1,521.7","1,546.2","1,509.4","12.99M","-0.81%"
"02/24/2010","1,521.7","1,521.7","1,521.7","1,484.9","11.84M","0.00%"
"02/23/2010","1,521.7","1,534.0","1,546.2","1,509.4","11.35M","-3.12%"
"02/22/2010","1,570.8","1,583.0","1,583.0","1,558.5","5.89M","-0.78%"
"02/12/2010","1,583.0","1,570.8","1,583.0","1,570.8","8.09M","0.78%"
"02/11/2010","1,570.8","1,570.8","1,583.0","1,558.5","6.47M","0.00%"
"02/10/2010","1,570.8","1,546.2","1,570.8","1,534.0","8.88M","1.59%"
"02/09/2010","1,546.2","1,534.0","1,546.2","1,521.7","10.47M","0.00%"
"02/08/2010","1,546.2","1,534.0","1,558.5","1,534.0","15.03M","0.00%"
"02/05/2010","1,546.2","1,546.2","1,570.8","1,534.0","17.11M","-2.33%"
"02/04/2010","1,583.0","1,570.8","1,607.6","1,558.5","29.04M","0.00%"
"02/03/2010","1,583.0","1,583.0","1,583.0","1,558.5","27.54M","0.78%"
"02/02/2010","1,570.8","1,583.0","1,583.0","1,534.0","32.41M","2.40%"
"02/01/2010","1,534.0","1,497.1","1,534.0","1,497.1","15.42M","4.17%"
"01/29/2010","1,472.6","1,484.9","1,497.1","1,448.0","12.54M","1.69%"
"01/28/2010","1,448.0","1,460.3","1,484.9","1,448.0","7.81M","-1.67%"
"01/27/2010","1,472.6","1,521.7","1,534.0","1,472.6","8.64M","-3.23%"
"01/26/2010","1,521.7","1,497.1","1,521.7","1,497.1","17.07M","4.20%"
"01/25/2010","1,460.3","1,423.5","1,460.3","1,423.5","6.36M","1.71%"
"01/22/2010","1,435.8","1,423.5","1,448.0","1,411.2","18.68M","0.00%"
"01/21/2010","1,435.8","1,448.0","1,484.9","1,435.8","13.55M","-2.50%"
"01/20/2010","1,472.6","1,509.4","1,509.4","1,472.6","15.10M","-0.83%"
"01/19/2010","1,484.9","1,460.3","1,509.4","1,460.3","15.25M","2.54%"
"01/18/2010","1,448.0","1,484.9","1,484.9","1,448.0","15.84M","-3.28%"
"01/15/2010","1,497.1","1,521.7","1,546.2","1,497.1","13.93M","-1.61%"
"01/14/2010","1,521.7","1,570.8","1,570.8","1,521.7","12.82M","-1.59%"
"01/13/2010","1,546.2","1,509.4","1,546.2","1,448.0","30.52M","2.44%"
"01/12/2010","1,509.4","1,546.2","1,583.0","1,509.4","28.20M","-3.91%"
"01/11/2010","1,570.8","1,595.3","1,619.9","1,558.5","23.33M","-1.54%"
"01/08/2010","1,595.3","1,705.8","1,705.8","1,595.3","28.94M","-4.41%"
"01/07/2010","1,668.9","1,644.4","1,693.5","1,619.9","48.90M","3.03%"
"01/06/2010","1,619.9","1,558.5","1,619.9","1,546.2","56.41M","3.13%"
"01/05/2010","1,570.8","1,570.8","1,570.8","1,497.1","38.31M","4.92%"
"01/04/2010","1,497.1","1,472.6","1,497.1","1,472.6","19.20M","4.27%"
"12/31/2009","1,435.8","1,448.0","1,484.9","1,435.8","26.21M","0.86%"
"12/30/2009","1,423.5","1,362.1","1,423.5","1,362.1","17.27M","3.57%"
"12/29/2009","1,374.4","1,411.2","1,411.2","1,374.4","18.99M","-2.61%"
"12/28/2009","1,411.2","1,423.5","1,460.3","1,411.2","23.87M","-3.36%"
"12/25/2009","1,460.3","1,423.5","1,460.3","1,399.0","27.09M","4.39%"
"12/24/2009","1,399.0","1,362.1","1,399.0","1,337.6","17.37M","1.79%"
"12/23/2009","1,374.4","1,362.1","1,411.2","1,362.1","13.06M","-0.88%"
"12/22/2009","1,386.7","1,362.1","1,386.7","1,349.9","28.88M","4.63%"
"12/21/2009","1,325.3","1,313.1","1,325.3","1,300.8","10.55M","4.85%"
"12/18/2009","1,264.0","1,276.2","1,325.3","1,264.0","38.66M","0.00%"
"12/17/2009","1,264.0","1,264.0","1,276.2","1,239.4","20.44M","-2.83%"
"12/16/2009","1,300.8","1,362.1","1,362.1","1,300.8","21.64M","-4.50%"
"12/15/2009","1,362.1","1,349.9","1,386.7","1,325.3","8.38M","0.00%"
"12/14/2009","1,362.1","1,325.3","1,362.1","1,300.8","18.77M","4.72%"
"12/11/2009","1,300.8","1,337.6","1,362.1","1,300.8","23.19M","-4.50%"
"12/10/2009","1,362.1","1,399.0","1,411.2","1,362.1","20.08M","-2.63%"
"12/09/2009","1,399.0","1,423.5","1,423.5","1,399.0","32.14M","-5.00%"
"12/08/2009","1,472.6","1,497.1","1,509.4","1,472.6","10.46M","-2.44%"
"12/07/2009","1,509.4","1,509.4","1,521.7","1,484.9","12.68M","0.00%"
"12/04/2009","1,509.4","1,546.2","1,546.2","1,484.9","26.01M","-0.81%"
"12/03/2009","1,521.7","1,534.0","1,546.2","1,484.9","24.46M","-0.80%"
"12/02/2009","1,534.0","1,534.0","1,595.3","1,521.7","27.41M","-2.34%"
"12/01/2009","1,570.8","1,546.2","1,595.3","1,546.2","28.07M","3.23%"
"11/30/2009","1,521.7","1,472.6","1,521.7","1,472.6","23.06M","4.20%"
"11/27/2009","1,460.3","1,399.0","1,546.2","1,399.0","33.89M","-0.83%"
"11/26/2009","1,472.6","1,472.6","1,521.7","1,472.6","27.79M","-4.76%"
"11/25/2009","1,546.2","1,583.0","1,583.0","1,546.2","39.21M","-4.55%"
"11/24/2009","1,619.9","1,632.1","1,656.7","1,595.3","29.10M","-1.49%"
"11/23/2009","1,644.4","1,693.5","1,705.8","1,644.4","24.79M","-4.29%"
"11/20/2009","1,718.0","1,730.3","1,767.1","1,705.8","20.78M","-2.78%"
"11/19/2009","1,767.1","1,730.3","1,779.4","1,705.8","38.86M","2.86%"
"11/18/2009","1,718.0","1,644.4","1,718.0","1,632.1","29.87M","4.48%"
"11/17/2009","1,644.4","1,656.7","1,681.2","1,632.1","21.09M","-0.74%"
"11/16/2009","1,656.7","1,693.5","1,718.0","1,656.7","21.11M","-2.88%"
"11/13/2009","1,705.8","1,632.1","1,705.8","1,632.1","41.33M","2.21%"
